"TIMESTAMP","PA_F_kpa","PA_F_pa"
2014-12-04,95.817,95817
2014-12-05,96.128,96128
2014-12-06,96.39,96390
2014-12-07,96.603,96603
2014-12-08,96.481,96481
2014-12-09,96.865,96865
2014-12-10,96.987,96987
2014-12-11,96.515,96515
2014-12-12,95.93,95930
2014-12-13,95.785,95785
2014-12-14,96.188,96188
2014-12-15,96.258,96258
2014-12-16,95.936,95936
2014-12-17,95.984,95984
2014-12-18,96.501,96501
2014-12-19,96.809,96809
2014-12-20,97.185,97185
2014-12-21,97.745,97745
2014-12-22,97.472,97472
2014-12-23,97.139,97139
2014-12-24,97.01,97010
2014-12-25,97.114,97114
2014-12-26,97.265,97265
2014-12-27,95.18,95180
2014-12-28,95.533,95533
2014-12-29,97.55,97550
2014-12-30,97.851,97851
2014-12-31,97.729,97729
2015-01-01,97.892,97892
2015-01-02,97.902,97902
2015-01-03,97.336,97336
2015-01-04,97.472,97472
2015-01-05,97.695,97695
2015-01-06,97.002,97002
2015-01-07,97.385,97385
2015-01-08,97.581,97581
2015-01-09,97.693,97693
2015-01-10,97.003,97003
2015-01-11,96.896,96896
2015-01-12,97.266,97266
2015-01-13,96.389,96389
2015-01-14,96.278,96278
2015-01-15,95.78,95780
2015-01-16,95.281,95281
2015-01-17,95.913,95913
2015-01-18,96.06,96060
2015-01-19,95.591,95591
2015-01-20,95.45,95450
2015-01-21,95.299,95299
2015-01-22,95.55,95550
2015-01-23,96.38,96380
2015-01-24,96.578,96578
2015-01-25,97.139,97139
2015-01-26,96.966,96966
2015-01-27,96.713,96713
2015-01-28,96.214,96214
2015-01-29,94.158,94158
2015-01-30,92.729,92729
2015-01-31,93.11,93110
2015-02-01,93.881,93881
2015-02-02,94.722,94722
2015-02-03,94.664,94664
2015-02-04,95.138,95138
2015-02-05,95.451,95451
2015-02-06,95.638,95638
2015-02-07,96.603,96603
2015-02-08,97.012,97012
2015-02-09,97.388,97388
2015-02-10,97.193,97193
2015-02-11,96.903,96903
2015-02-12,96.698,96698
2015-02-13,96.347,96347
2015-02-14,95.557,95557
2015-02-15,95.502,95502
2015-02-16,96.201,96201
2015-02-17,97.263,97263
2015-02-18,98.006,98006
2015-02-19,97.512,97512
2015-02-20,96.325,96325
2015-02-21,94.829,94829
2015-02-22,95.315,95315
2015-02-23,94.978,94978
2015-02-24,95.463,95463
2015-02-25,96.324,96324
2015-02-26,96.334,96334
2015-02-27,95.835,95835
2015-02-28,96.405,96405
2015-03-01,95.796,95796
2015-03-02,95.731,95731
2015-03-03,96.723,96723
2015-03-04,97.035,97035
2015-03-05,97.739,97739
2015-03-06,97.905,97905
2015-03-07,97.576,97576
2015-03-08,97.006,97006
2015-03-09,96.889,96889
2015-03-10,97.04,97040
2015-03-11,97.058,97058
2015-03-12,97.002,97002
2015-03-13,96.43,96430
2015-03-14,96.422,96422
2015-03-15,96.43,96430
2015-03-16,96.464,96464
2015-03-17,96.622,96622
2015-03-18,96.806,96806
2015-03-19,96.738,96738
2015-03-20,96.586,96586
2015-03-21,96.165,96165
2015-03-22,96.11,96110
2015-03-23,96.032,96032
2015-03-24,95.364,95364
2015-03-25,94.981,94981
2015-03-26,95.519,95519
2015-03-27,96.367,96367
2015-03-28,96.683,96683
2015-03-29,95.958,95958
2015-03-30,95.593,95593
2015-03-31,95.873,95873
2015-04-01,96.707,96707
2015-04-02,96.517,96517
2015-04-03,96.443,96443
2015-04-04,95.747,95747
2015-04-05,96.252,96252
2015-04-06,96.991,96991
2015-04-07,97.653,97653
2015-04-08,97.544,97544
2015-04-09,97.187,97187
2015-04-10,96.819,96819
2015-04-11,97.005,97005
2015-04-12,97.385,97385
2015-04-13,97.482,97482
2015-04-14,97.408,97408
2015-04-15,96.683,96683
2015-04-16,96.187,96187
2015-04-17,96.032,96032
2015-04-18,96.427,96427
2015-04-19,96.238,96238
2015-04-20,96.726,96726
2015-04-21,97.132,97132
2015-04-22,96.821,96821
2015-04-23,96.225,96225
2015-04-24,96.042,96042
2015-04-25,95.835,95835
2015-04-26,95.491,95491
2015-04-27,94.847,94847
2015-04-28,96.056,96056
2015-04-29,96.294,96294
2015-04-30,96.135,96135
2015-05-01,95.365,95365
2015-05-02,95.655,95655
2015-05-03,95.536,95536
2015-05-04,95.691,95691
2015-05-05,95.479,95479
2015-05-06,96.226,96226
2015-05-07,96.522,96522
2015-05-08,96.199,96199
2015-05-09,96.769,96769
2015-05-10,97.212,97212
2015-05-11,96.978,96978
2015-05-12,96.704,96704
2015-05-13,96.382,96382
2015-05-14,95.825,95825
2015-05-15,95.967,95967
2015-05-16,96.885,96885
2015-05-17,96.96,96960
2015-05-18,95.987,95987
2015-05-19,95.698,95698
2015-05-20,96.091,96091
2015-05-21,96.799,96799
2015-05-22,96.872,96872
2015-05-23,96.374,96374
2015-05-24,96.298,96298
2015-05-25,96.142,96142
2015-05-26,96.308,96308
2015-05-27,96.781,96781
2015-05-28,96.415,96415
2015-05-29,95.956,95956
2015-05-30,96.214,96214
2015-05-31,96.281,96281
2015-06-01,96.333,96333
2015-06-02,96.521,96521
2015-06-03,96.858,96858
2015-06-04,96.971,96971
2015-06-05,96.696,96696
2015-06-06,96.867,96867
2015-06-07,97.011,97011
2015-06-08,96.724,96724
2015-06-09,96.614,96614
2015-06-10,96.633,96633
2015-06-11,96.368,96368
2015-06-12,95.904,95904
2015-06-13,95.879,95879
2015-06-14,95.721,95721
2015-06-15,96.083,96083
2015-06-16,96.447,96447
2015-06-17,96.713,96713
2015-06-18,96.56,96560
2015-06-19,96.397,96397
2015-06-20,96.583,96583
2015-06-21,96.553,96553
2015-06-22,96.021,96021
2015-06-23,96.064,96064
2015-06-24,96.675,96675
2015-06-25,96.86,96860
2015-06-26,96.78,96780
2015-06-27,96.544,96544
2015-06-28,96.711,96711
2015-06-29,96.78,96780
2015-06-30,96.643,96643
2015-07-01,96.538,96538
2015-07-02,96.729,96729
2015-07-03,96.993,96993
2015-07-04,96.837,96837
2015-07-05,96.467,96467
2015-07-06,96.687,96687
2015-07-07,96.085,96085
2015-07-08,96.183,96183
2015-07-09,96.643,96643
2015-07-10,96.707,96707
2015-07-11,96.456,96456
2015-07-12,96.557,96557
2015-07-13,96.569,96569
2015-07-14,96.581,96581
2015-07-15,96.579,96579
2015-07-16,96.419,96419
2015-07-17,96.435,96435
2015-07-18,96.513,96513
2015-07-19,96.112,96112
2015-07-20,96.261,96261
2015-07-21,96.296,96296
2015-07-22,96.196,96196
2015-07-23,96.305,96305
2015-07-24,95.788,95788
2015-07-25,95.972,95972
2015-07-26,96.098,96098
2015-07-27,95.668,95668
2015-07-28,95.839,95839
2015-07-29,95.909,95909
2015-07-30,96.244,96244
2015-07-31,96.164,96164
2015-08-01,96.147,96147
2015-08-02,96.483,96483
2015-08-03,96.396,96396
2015-08-04,96.342,96342
2015-08-05,96.379,96379
2015-08-06,96.317,96317
2015-08-07,96.274,96274
2015-08-08,96.508,96508
2015-08-09,96.409,96409
2015-08-10,96.272,96272
2015-08-11,96.307,96307
2015-08-12,96.518,96518
2015-08-13,96.153,96153
2015-08-14,95.877,95877
2015-08-15,95.899,95899
2015-08-16,95.971,95971
2015-08-17,95.998,95998
2015-08-18,96.133,96133
2015-08-19,96.571,96571
2015-08-20,96.9,96900
2015-08-21,96.902,96902
2015-08-22,96.415,96415
2015-08-23,95.675,95675
2015-08-24,95.55,95550
2015-08-25,96.45,96450
2015-08-26,96.435,96435
2015-08-27,96.115,96115
2015-08-28,96.466,96466
2015-08-29,96.748,96748
2015-08-30,96.632,96632
2015-08-31,96.267,96267
2015-09-01,96.055,96055
2015-09-02,96.248,96248
2015-09-03,96.117,96117
2015-09-04,96.21,96210
2015-09-05,96.405,96405
2015-09-06,96.889,96889
2015-09-07,97.07,97070
2015-09-08,96.795,96795
2015-09-09,96.476,96476
2015-09-10,96.301,96301
2015-09-11,96.271,96271
2015-09-12,96.26,96260
2015-09-13,95.718,95718
2015-09-14,95.481,95481
2015-09-15,95.627,95627
2015-09-16,94.814,94814
2015-09-17,95.356,95356
2015-09-18,96.414,96414
2015-09-19,96.807,96807
2015-09-20,96.907,96907
2015-09-21,96.284,96284
2015-09-22,95.478,95478
2015-09-23,95.866,95866
2015-09-24,96.583,96583
2015-09-25,96.711,96711
2015-09-26,96.707,96707
2015-09-27,97.011,97011
2015-09-28,97.347,97347
2015-09-29,97.14,97140
2015-09-30,97.109,97109
2015-10-01,96.856,96856
2015-10-02,96.581,96581
2015-10-03,96.255,96255
2015-10-04,96.356,96356
2015-10-05,96.047,96047
2015-10-06,95.528,95528
2015-10-07,96.077,96077
2015-10-08,96.508,96508
2015-10-09,96.42,96420
2015-10-10,96.008,96008
2015-10-11,95.69,95690
2015-10-12,95.919,95919
2015-10-13,95.918,95918
2015-10-14,95.966,95966
2015-10-15,95.839,95839
2015-10-16,96.233,96233
2015-10-17,96.262,96262
2015-10-18,96.223,96223
2015-10-19,96.409,96409
2015-10-20,96.575,96575
2015-10-21,96.535,96535
2015-10-22,96.492,96492
2015-10-23,96.819,96819
2015-10-24,96.57,96570
2015-10-25,96.886,96886
2015-10-26,96.49,96490
2015-10-27,96.234,96234
2015-10-28,95.824,95824
2015-10-29,96.399,96399
2015-10-30,96.905,96905
2015-10-31,97.118,97118
2015-11-01,97.451,97451
2015-11-02,97.244,97244
2015-11-03,96.737,96737
2015-11-04,96.788,96788
2015-11-05,96.782,96782
2015-11-06,97.076,97076
2015-11-07,97.344,97344
2015-11-08,97.444,97444
2015-11-09,97.461,97461
2015-11-10,97.428,97428
2015-11-11,97.25,97250
2015-11-12,97.235,97235
2015-11-13,97.301,97301
2015-11-14,97.511,97511
2015-11-15,96.901,96901
2015-11-16,96.599,96599
2015-11-17,96.552,96552
2015-11-18,96.802,96802
2015-11-19,96.817,96817
2015-11-20,95.686,95686
2015-11-21,94.607,94607
2015-11-22,95.232,95232
2015-11-23,96.492,96492
2015-11-24,96.659,96659
2015-11-25,95.552,95552
2015-11-26,95.865,95865
2015-11-27,96.19,96190
2015-11-28,96.281,96281
2015-11-29,96.903,96903
2015-11-30,97.268,97268
2015-12-01,97.49,97490
2015-12-02,97.452,97452
2015-12-03,97.447,97447
2015-12-04,97.676,97676
2015-12-05,97.708,97708
2015-12-06,97.554,97554
2015-12-07,97.749,97749
2015-12-08,97.688,97688
2015-12-09,98.025,98025
2015-12-10,97.963,97963
2015-12-11,97.553,97553
2015-12-12,97.179,97179
2015-12-13,96.763,96763
2015-12-14,96.747,96747
2015-12-15,97.073,97073
2015-12-16,97.364,97364
2015-12-17,97.327,97327
2015-12-18,97.133,97133
2015-12-19,96.993,96993
2015-12-20,96.868,96868
2015-12-21,97.333,97333
2015-12-22,97.565,97565
2015-12-23,97.457,97457
2015-12-24,97.239,97239
2015-12-25,97.646,97646
2015-12-26,97.67,97670
2015-12-27,97.641,97641
2015-12-28,97.369,97369
2015-12-29,97.279,97279
2015-12-30,97.088,97088
2015-12-31,96.867,96867
2016-01-01,96.835,96835
2016-01-02,95.94,95940
2016-01-03,95.319,95319
2016-01-04,94.13,94130
2016-01-05,94.27,94270
2016-01-06,94.597,94597
2016-01-07,94.6,94600
2016-01-08,95.137,95137
2016-01-09,94.923,94923
2016-01-10,94.578,94578
2016-01-11,94.088,94088
2016-01-12,94.856,94856
2016-01-13,96.181,96181
2016-01-14,95.759,95759
2016-01-15,95.875,95875
2016-01-16,96.532,96532
2016-01-17,96.729,96729
2016-01-18,96.167,96167
2016-01-19,95.846,95846
2016-01-20,96.129,96129
2016-01-21,96.703,96703
2016-01-22,97.158,97158
2016-01-23,97.739,97739
2016-01-24,97.863,97863
2016-01-25,97.515,97515
2016-01-26,97.421,97421
2016-01-27,97.054,97054
2016-01-28,97.005,97005
2016-01-29,97.46,97460
2016-01-30,96.762,96762
2016-01-31,96.2,96200
2016-02-01,97.069,97069
2016-02-02,96.905,96905
2016-02-03,96.62,96620
2016-02-04,97.29,97290
2016-02-05,97.179,97179
2016-02-06,96.313,96313
2016-02-07,95.335,95335
2016-02-08,95.485,95485
2016-02-09,94.757,94757
2016-02-10,94.712,94712
2016-02-11,95.271,95271
2016-02-12,94.537,94537
2016-02-13,93.825,93825
2016-02-14,93.742,93742
2016-02-15,95.385,95385
2016-02-16,97.015,97015
2016-02-17,96.297,96297
2016-02-18,95.993,95993
2016-02-19,96.561,96561
2016-02-20,96.866,96866
2016-02-21,96.739,96739
2016-02-22,96.09,96090
2016-02-23,95.934,95934
2016-02-24,96.137,96137
2016-02-25,95.595,95595
2016-02-26,95.508,95508
2016-02-27,94.819,94819
2016-02-28,95.021,95021
2016-02-29,95.622,95622
2016-03-01,96.477,96477
2016-03-02,95.422,95422
2016-03-03,94.977,94977
2016-03-04,94.762,94762
2016-03-05,94.179,94179
2016-03-06,94.828,94828
2016-03-07,94.907,94907
2016-03-08,95.763,95763
2016-03-09,95.425,95425
2016-03-10,95.804,95804
2016-03-11,96.475,96475
2016-03-12,96.75,96750
2016-03-13,96.747,96747
2016-03-14,96.833,96833
2016-03-15,96.562,96562
2016-03-16,96.162,96162
2016-03-17,96.688,96688
2016-03-18,96.446,96446
2016-03-19,96.28,96280
2016-03-20,96.189,96189
2016-03-21,96.127,96127
2016-03-22,95.687,95687
2016-03-23,95.349,95349
2016-03-24,95.909,95909
2016-03-25,96.2,96200
2016-03-26,96.303,96303
2016-03-27,95.945,95945
2016-03-28,95.5,95500
2016-03-29,95.832,95832
2016-03-30,95.842,95842
2016-03-31,95.377,95377
2016-04-01,95.948,95948
2016-04-02,96.078,96078
2016-04-03,95.76,95760
2016-04-04,95.439,95439
2016-04-05,95.431,95431
2016-04-06,96.006,96006
2016-04-07,95.823,95823
2016-04-08,95.635,95635
2016-04-09,95.34,95340
2016-04-10,95.506,95506
2016-04-11,95.588,95588
2016-04-12,95.664,95664
2016-04-13,95.516,95516
2016-04-14,95.847,95847
2016-04-15,95.54,95540
2016-04-16,95.209,95209
2016-04-17,95.555,95555
2016-04-18,96.47,96470
2016-04-19,96.976,96976
2016-04-20,96.956,96956
2016-04-21,96.634,96634
2016-04-22,96.152,96152
2016-04-23,95.546,95546
2016-04-24,95.853,95853
2016-04-25,95.862,95862
2016-04-26,95.175,95175
2016-04-27,95.685,95685
2016-04-28,96,96000
2016-04-29,96.215,96215
2016-04-30,96.051,96051
2016-05-01,96.313,96313
2016-05-02,96.652,96652
2016-05-03,96.71,96710
2016-05-04,97.027,97027
2016-05-05,96.495,96495
2016-05-06,96.088,96088
2016-05-07,95.708,95708
2016-05-08,95.594,95594
2016-05-09,95.735,95735
2016-05-10,95.555,95555
2016-05-11,94.985,94985
2016-05-12,94.675,94675
2016-05-13,94.775,94775
2016-05-14,95.532,95532
2016-05-15,96.44,96440
2016-05-16,96.641,96641
2016-05-17,96.454,96454
2016-05-18,95.895,95895
2016-05-19,95.915,95915
2016-05-20,96.649,96649
2016-05-21,96.391,96391
2016-05-22,95.799,95799
2016-05-23,96.068,96068
2016-05-24,96.11,96110
2016-05-25,95.988,95988
2016-05-26,96.086,96086
2016-05-27,96.034,96034
2016-05-28,95.883,95883
2016-05-29,95.388,95388
2016-05-30,95.444,95444
2016-05-31,95.75,95750
2016-06-01,96.036,96036
2016-06-02,95.786,95786
2016-06-03,95.765,95765
2016-06-04,95.917,95917
2016-06-05,96.27,96270
2016-06-06,96.489,96489
2016-06-07,96.687,96687
2016-06-08,96.574,96574
2016-06-09,96.315,96315
2016-06-10,95.909,95909
2016-06-11,95.812,95812
2016-06-12,95.839,95839
2016-06-13,95.357,95357
2016-06-14,95.073,95073
2016-06-15,94.993,94993
2016-06-16,95.024,95024
2016-06-17,95.708,95708
2016-06-18,96.451,96451
2016-06-19,96.862,96862
2016-06-20,96.842,96842
2016-06-21,96.882,96882
2016-06-22,96.93,96930
2016-06-23,96.688,96688
2016-06-24,96.454,96454
2016-06-25,96.24,96240
2016-06-26,96.527,96527
2016-06-27,96.747,96747
2016-06-28,96.489,96489
2016-06-29,96.196,96196
2016-06-30,96.274,96274
2016-07-01,96.411,96411
2016-07-02,96.433,96433
2016-07-03,96.775,96775
2016-07-04,96.686,96686
2016-07-05,96.454,96454
2016-07-06,96.638,96638
2016-07-07,96.665,96665
2016-07-08,96.535,96535
2016-07-09,96.699,96699
2016-07-10,96.249,96249
2016-07-11,96.105,96105
2016-07-12,96.156,96156
2016-07-13,96.264,96264
2016-07-14,96.637,96637
2016-07-15,97.14,97140
2016-07-16,97.156,97156
2016-07-17,96.9,96900
2016-07-18,96.808,96808
2016-07-19,96.68,96680
2016-07-20,96.402,96402
2016-07-21,96.341,96341
2016-07-22,96.28,96280
2016-07-23,96.459,96459
2016-07-24,96.625,96625
2016-07-25,96.666,96666
2016-07-26,96.651,96651
2016-07-27,96.544,96544
2016-07-28,96.511,96511
2016-07-29,96.363,96363
2016-07-30,96.204,96204
2016-07-31,96.206,96206
2016-08-01,96.627,96627
2016-08-02,96.636,96636
2016-08-03,96.401,96401
2016-08-04,96.098,96098
2016-08-05,96.61,96610
2016-08-06,97.26,97260
2016-08-07,97.378,97378
2016-08-08,96.912,96912
2016-08-09,96.736,96736
2016-08-10,96.695,96695
2016-08-11,97.022,97022
2016-08-12,97.261,97261
2016-08-13,97.118,97118
2016-08-14,96.892,96892
2016-08-15,96.677,96677
2016-08-16,96.316,96316
2016-08-17,95.971,95971
2016-08-18,95.879,95879
2016-08-19,95.943,95943
2016-08-20,96.265,96265
2016-08-21,96.869,96869
2016-08-22,97.408,97408
2016-08-23,97.268,97268
2016-08-24,96.877,96877
2016-08-25,96.542,96542
2016-08-26,96.542,96542
2016-08-27,96.565,96565
2016-08-28,96.531,96531
2016-08-29,96.702,96702
2016-08-30,96.793,96793
2016-08-31,96.73,96730
2016-09-01,96.934,96934
2016-09-02,96.803,96803
2016-09-03,96.677,96677
2016-09-04,96.514,96514
2016-09-05,96.821,96821
2016-09-06,97.063,97063
2016-09-07,96.565,96565
2016-09-08,96.251,96251
2016-09-09,96.371,96371
2016-09-10,96.352,96352
2016-09-11,96.486,96486
2016-09-12,96.48,96480
2016-09-13,96.257,96257
2016-09-14,95.992,95992
2016-09-15,95.961,95961
2016-09-16,96.236,96236
2016-09-17,96.218,96218
2016-09-18,96.044,96044
2016-09-19,96.347,96347
2016-09-20,96.313,96313
2016-09-21,96.369,96369
2016-09-22,96.711,96711
2016-09-23,97.09,97090
2016-09-24,97.068,97068
2016-09-25,96.748,96748
2016-09-26,96.767,96767
2016-09-27,97.138,97138
2016-09-28,97.538,97538
2016-09-29,97.041,97041
2016-09-30,96.397,96397
2016-10-01,95.995,95995
2016-10-02,96.295,96295
2016-10-03,97.093,97093
2016-10-04,97.221,97221
2016-10-05,96.978,96978
2016-10-06,96.322,96322
2016-10-07,96.231,96231
2016-10-08,96.517,96517
2016-10-09,96.747,96747
2016-10-10,96.671,96671
2016-10-11,96.237,96237
2016-10-12,96.133,96133
2016-10-13,95.735,95735
2016-10-14,95.291,95291
2016-10-15,96.029,96029
2016-10-16,96.723,96723
2016-10-17,96.936,96936
2016-10-18,96.937,96937
2016-10-19,96.6,96600
2016-10-20,96.202,96202
2016-10-21,96.107,96107
2016-10-22,96.046,96046
2016-10-23,95.784,95784
2016-10-24,96.027,96027
2016-10-25,96.737,96737
2016-10-26,97.169,97169
2016-10-27,97.731,97731
2016-10-28,97.901,97901
2016-10-29,97.768,97768
2016-10-30,97.349,97349
2016-10-31,97.18,97180
2016-11-01,96.844,96844
2016-11-02,96.519,96519
2016-11-03,96.607,96607
2016-11-04,96.156,96156
2016-11-05,95.057,95057
2016-11-06,94.913,94913
2016-11-07,95.329,95329
2016-11-08,95.573,95573
2016-11-09,95.289,95289
2016-11-10,95.621,95621
2016-11-11,96.012,96012
2016-11-12,96.701,96701
2016-11-13,96.786,96786
2016-11-14,97.356,97356
2016-11-15,97.527,97527
2016-11-16,96.976,96976
2016-11-17,96.165,96165
2016-11-18,95.46,95460
2016-11-19,95.687,95687
2016-11-20,95.316,95316
2016-11-21,95.026,95026
2016-11-22,95.621,95621
2016-11-23,96.057,96057
2016-11-24,95.922,95922
2016-11-25,95.902,95902
2016-11-26,96.274,96274
2016-11-27,96.232,96232
2016-11-28,96.416,96416
2016-11-29,97.239,97239
2016-11-30,97.745,97745
2016-12-01,97.351,97351
2016-12-02,96.688,96688
2016-12-03,96.465,96465
2016-12-04,96.875,96875
2016-12-05,97.169,97169
2016-12-06,97.464,97464
2016-12-07,97.788,97788
2016-12-08,97.903,97903
2016-12-09,97.745,97745
2016-12-10,97.297,97297
2016-12-11,97.002,97002
2016-12-12,97.07,97070
2016-12-13,97.142,97142
2016-12-14,96.989,96989
2016-12-15,97.051,97051
2016-12-16,97.31,97310
2016-12-17,98.075,98075
2016-12-18,97.856,97856
2016-12-19,96.866,96866
2016-12-20,96.625,96625
2016-12-21,97.258,97258
2016-12-22,97.615,97615
2016-12-23,97.86,97860
2016-12-24,97.744,97744
2016-12-25,97.701,97701
2016-12-26,97.716,97716
2016-12-27,98.397,98397
2016-12-28,98.548,98548
2016-12-29,98.135,98135
2016-12-30,98.099,98099
2016-12-31,97.778,97778
2017-01-01,96.833,96833
2017-01-02,96.657,96657
2017-01-03,97.048,97048
2017-01-04,96.607,96607
2017-01-05,96.935,96935
2017-01-06,97.827,97827
2017-01-07,97.683,97683
2017-01-08,97.362,97362
2017-01-09,97.088,97088
2017-01-10,95.746,95746
2017-01-11,96.037,96037
2017-01-12,95.885,95885
2017-01-13,95.117,95117
2017-01-14,95.884,95884
2017-01-15,96.48,96480
2017-01-16,96.552,96552
2017-01-17,96.941,96941
2017-01-18,97.175,97175
2017-01-19,97.325,97325
2017-01-20,97.345,97345
2017-01-21,97.185,97185
2017-01-22,96.831,96831
2017-01-23,96.714,96714
2017-01-24,96.828,96828
2017-01-25,96.883,96883
2017-01-26,96.722,96722
2017-01-27,96.47,96470
2017-01-28,96.414,96414
2017-01-29,96.734,96734
2017-01-30,96.349,96349
2017-01-31,96.133,96133
2017-02-01,96.171,96171
2017-02-02,95.782,95782
2017-02-03,95.409,95409
2017-02-04,95.028,95028
2017-02-05,94.95,94950
2017-02-06,95.851,95851
2017-02-07,96.191,96191
2017-02-08,96.316,96316
2017-02-09,96.506,96506
2017-02-10,96.299,96299
2017-02-11,96.355,96355
2017-02-12,96.633,96633
2017-02-13,96.814,96814
2017-02-14,97.245,97245
2017-02-15,97.882,97882
2017-02-16,97.685,97685
2017-02-17,97.213,97213
2017-02-18,97.022,97022
2017-02-19,96.944,96944
2017-02-20,96.892,96892
2017-02-21,96.668,96668
2017-02-22,96.377,96377
2017-02-23,95.577,95577
2017-02-24,95.851,95851
2017-02-25,96.573,96573
2017-02-26,96.338,96338
2017-02-27,95.461,95461
2017-02-28,94.62,94620
2017-03-01,95.509,95509
2017-03-02,96.078,96078
2017-03-03,95.641,95641
2017-03-04,94.329,94329
2017-03-05,95.128,95128
2017-03-06,95.115,95115
2017-03-07,96.125,96125
2017-03-08,96.796,96796
2017-03-09,96.844,96844
2017-03-10,97.043,97043
2017-03-11,96.639,96639
2017-03-12,96.008,96008
2017-03-13,96.732,96732
2017-03-14,97.615,97615
2017-03-15,97.532,97532
2017-03-16,96.953,96953
2017-03-17,96.404,96404
2017-03-18,96.267,96267
2017-03-19,96.224,96224
2017-03-20,95.965,95965
2017-03-21,95.8,95800
2017-03-22,95.808,95808
2017-03-23,95.823,95823
2017-03-24,96.639,96639
2017-03-25,96.529,96529
2017-03-26,96.592,96592
2017-03-27,96.711,96711
2017-03-28,97.005,97005
2017-03-29,97.252,97252
2017-03-30,97.092,97092
2017-03-31,96.471,96471
2017-04-01,95.946,95946
2017-04-02,96.343,96343
2017-04-03,96.781,96781
2017-04-04,96.73,96730
2017-04-05,96.772,96772
2017-04-06,96.914,96914
2017-04-07,96.923,96923
2017-04-08,96.829,96829
2017-04-09,96.901,96901
2017-04-10,96.679,96679
2017-04-11,96.86,96860
2017-04-12,96.532,96532
2017-04-13,96.184,96184
2017-04-14,96.255,96255
2017-04-15,96.382,96382
2017-04-16,96.643,96643
2017-04-17,96.459,96459
2017-04-18,96.783,96783
2017-04-19,97.312,97312
2017-04-20,97.693,97693
2017-04-21,97.52,97520
2017-04-22,96.97,96970
2017-04-23,96.772,96772
2017-04-24,96.133,96133
2017-04-25,95.438,95438
2017-04-26,95.563,95563
2017-04-27,95.947,95947
2017-04-28,96.086,96086
2017-04-29,96.288,96288
2017-04-30,95.609,95609
2017-05-01,95.953,95953
2017-05-02,96.222,96222
2017-05-03,96.312,96312
2017-05-04,96.171,96171
2017-05-05,96.27,96270
2017-05-06,95.787,95787
2017-05-07,96.272,96272
2017-05-08,96.428,96428
2017-05-09,96.224,96224
2017-05-10,95.456,95456
2017-05-11,94.803,94803
2017-05-12,95.224,95224
2017-05-13,96.032,96032
2017-05-14,96.912,96912
2017-05-15,97.47,97470
2017-05-16,97.355,97355
2017-05-17,96.649,96649
2017-05-18,96.004,96004
2017-05-19,96.146,96146
2017-05-20,96.896,96896
2017-05-21,96.943,96943
2017-05-22,96.448,96448
2017-05-23,96.642,96642
2017-05-24,96.89,96890
2017-05-25,96.68,96680
2017-05-26,96.484,96484
2017-05-27,96.546,96546
2017-05-28,96.579,96579
2017-05-29,96.285,96285
2017-05-30,96.337,96337
2017-05-31,96.619,96619
2017-06-01,96.701,96701
2017-06-02,96.457,96457
2017-06-03,96.119,96119
2017-06-04,96.252,96252
2017-06-05,96.077,96077
2017-06-06,95.726,95726
2017-06-07,96.648,96648
2017-06-08,96.646,96646
2017-06-09,96.379,96379
2017-06-10,96.733,96733
2017-06-11,96.52,96520
2017-06-12,96.427,96427
2017-06-13,96.408,96408
2017-06-14,96.343,96343
2017-06-15,96.418,96418
2017-06-16,96.828,96828
2017-06-17,97.145,97145
2017-06-18,96.877,96877
2017-06-19,96.682,96682
2017-06-20,96.477,96477
2017-06-21,96.33,96330
2017-06-22,96.353,96353
2017-06-23,96.44,96440
2017-06-24,96.505,96505
2017-06-25,96.331,96331
2017-06-26,96.056,96056
2017-06-27,95.547,95547
2017-06-28,94.923,94923
2017-06-29,95.025,95025
2017-06-30,95.57,95570
2017-07-01,96.198,96198
2017-07-02,96.824,96824
2017-07-03,96.985,96985
2017-07-04,96.753,96753
2017-07-05,96.52,96520
2017-07-06,96.522,96522
2017-07-07,96.535,96535
2017-07-08,96.454,96454
2017-07-09,96.123,96123
2017-07-10,95.953,95953
2017-07-11,96.244,96244
2017-07-12,96.259,96259
2017-07-13,96.588,96588
2017-07-14,96.457,96457
2017-07-15,96.861,96861
2017-07-16,97.019,97019
2017-07-17,96.703,96703
2017-07-18,96.351,96351
2017-07-19,96.141,96141
2017-07-20,96.139,96139
2017-07-21,96.038,96038
2017-07-22,96.166,96166
2017-07-23,96.404,96404
2017-07-24,95.893,95893
2017-07-25,95.931,95931
2017-07-26,95.997,95997
2017-07-27,95.953,95953
2017-07-28,96.246,96246
2017-07-29,96.341,96341
2017-07-30,96.109,96109
2017-07-31,96.224,96224
2017-08-01,96.26,96260
2017-08-02,96.575,96575
2017-08-03,96.263,96263
2017-08-04,96.281,96281
2017-08-05,96.364,96364
2017-08-06,96.784,96784
2017-08-07,96.348,96348
2017-08-08,96.064,96064
2017-08-09,96.322,96322
2017-08-10,96.592,96592
2017-08-11,96.489,96489
2017-08-12,96.755,96755
2017-08-13,96.709,96709
2017-08-14,96.556,96556
2017-08-15,96.591,96591
2017-08-16,96.753,96753
2017-08-17,96.605,96605
2017-08-18,96.393,96393
2017-08-19,96.704,96704
2017-08-20,97.056,97056
2017-08-21,97.012,97012
2017-08-22,96.66,96660
2017-08-23,96.412,96412
2017-08-24,96.649,96649
2017-08-25,96.696,96696
2017-08-26,96.604,96604
2017-08-27,96.683,96683
